team,week,year,pass_completion_percentage_allowed,defensive_sack_rate,interception_rate,defensive_passer_rating,opponents_passing_play_success_rate,pass_completion_percentage_allowed_relative_rank,defensive_sack_rate_relative_rank,interception_rate_relative_rank,defensive_passer_rating_relative_rank,opponents_passing_play_success_rate_relative_rank,pass_completion_percentage_allowed_competitive_rank,defensive_sack_rate_competitive_rank,interception_rate_competitive_rank,defensive_passer_rating_competitive_rank,opponents_passing_play_success_rate_competitive_rank,relative_score,competitive_score,defense_total_score,defense_total_rank
Tulsa,1,2022,0.6666666666666666,0.0,0.0,391.11111111111103,1.1,10.0,12.0,12.0,3.0,6.0,97.0,140.0,140.0,40.0,19.0,69.25067447965556,71.7087282772879,54.725717245294135,571.0
UAB,1,2022,0.5333333333333333,0.0625,0.0,289.1666666666667,0.7,3.0,5.0,11.0,9.0,10.0,30.0,54.0,140.0,119.0,102.0,71.46634626376837,71.26841316673266,54.19787581260192,615.0
UCLA,1,2022,0.4722222222222222,0.05263157894736842,0.0,259.83796296296293,0.5,1.0,7.0,12.0,12.0,12.0,14.0,61.0,140.0,128.0,138.0,71.57894736842105,70.2129220527631,51.361993577346254,857.0
USC,1,2022,0.5833333333333334,0.14285714285714285,0.0,317.53472222222223,0.8333333333333334,2.0,2.0,13.0,12.0,10.0,49.0,11.0,140.0,107.0,60.0,78.65748331802529,74.2362489767276,64.44001580574735,125.0
Utah,1,2022,0.7083333333333334,0.0,0.0,383.3333333333334,1.125,11.0,13.0,13.0,4.0,2.0,120.0,140.0,140.0,46.0,16.0,72.70127780470894,71.14791049164087,54.24331589853031,611.0
Utah State,1,2022,0.5797101449275363,0.014285714285714285,0.0,348.1280193236715,0.7681159420289855,8.0,9.0,11.0,6.0,9.0,45.0,113.0,140.0,83.0,76.0,69.38238363991763,70.81104393662558,52.324687440345144,764.0
Utah State,1,2022,0.5797101449275363,0.014285714285714285,0.0,348.1280193236715,0.7681159420289855,8.0,9.0,11.0,6.0,9.0,45.0,113.0,140.0,83.0,76.0,69.38238363991763,70.81104393662558,52.324687440345144,764.0
UTEP,1,2022,0.5961538461538461,0.037037037037037035,0.0,367.86858974358967,1.1538461538461537,7.0,10.0,12.0,7.0,2.0,55.0,77.0,140.0,60.0,13.0,78.56899856548314,73.4235989249192,62.20367236256814,180.0
UTEP,1,2022,0.5961538461538461,0.037037037037037035,0.0,367.86858974358967,1.1538461538461537,7.0,10.0,12.0,7.0,2.0,55.0,77.0,140.0,60.0,13.0,78.56899856548314,73.4235989249192,62.20367236256814,180.0
UT San Antonio,1,2022,0.6785714285714286,0.125,0.0,404.0178571428571,0.8571428571428571,9.0,1.0,12.0,3.0,6.0,104.0,12.0,140.0,26.0,55.0,79.24613864796397,74.46363401580263,65.2361206407908,108.0
Vanderbilt,1,2022,0.5238095238095238,0.023255813953488372,0.0,298.51190476190476,0.6785714285714286,3.0,8.0,12.0,11.0,11.0,25.0,104.0,140.0,114.0,111.0,71.18235864118724,70.31915629111681,51.531031799025556,836.0
Vanderbilt,1,2022,0.5238095238095238,0.023255813953488372,0.0,298.51190476190476,0.6785714285714286,3.0,8.0,12.0,11.0,11.0,25.0,104.0,140.0,114.0,111.0,71.18235864118724,70.31915629111681,51.531031799025556,836.0
Virginia,1,2022,0.6571428571428571,0.05405405405405406,0.0,357.1428571428571,0.6285714285714286,6.0,7.0,10.0,6.0,9.0,89.0,60.0,140.0,72.0,124.0,70.3795211049696,70.61232233903611,52.08560804285051,782.0
Virginia Tech,1,2022,0.38235294117647056,0.02857142857142857,0.0,208.2107843137255,0.6470588235294118,1.0,9.0,11.0,11.0,10.0,6.0,95.0,140.0,135.0,121.0,72.74468039143679,70.1693884024013,51.59580812497984,828.0
Wake Forest,1,2022,0.5277777777777778,0.07692307692307693,0.0,289.23611111111114,0.6666666666666666,2.0,4.0,12.0,12.0,11.0,28.0,43.0,140.0,118.0,115.0,71.64711969238463,71.61743731557837,55.20149319187732,533.0
Washington,1,2022,0.5384615384615384,0.037037037037037035,0.0,313.62179487179486,0.8846153846153846,3.0,9.0,12.0,10.0,5.0,31.0,77.0,140.0,109.0,51.0,72.39086468407046,71.78719550727114,55.88776416659658,482.0
Washington State,1,2022,0.6896551724137931,0.19444444444444445,0.0,385.7758620689655,0.5862068965517241,9.0,1.0,11.0,3.0,9.0,111.0,3.0,140.0,44.0,129.0,76.36005175230748,74.79844092889266,65.27454198884186,106.0
Western Kentucky,1,2022,0.7017543859649122,0.09523809523809523,0.0,390.86257309941516,0.9298245614035088,10.0,4.0,12.0,4.0,6.0,116.0,28.0,140.0,42.0,36.0,75.77360472995167,73.34445738195559,61.143959517970046,226.0
Western Kentucky,1,2022,0.7017543859649122,0.09523809523809523,0.0,390.86257309941516,0.9298245614035088,10.0,4.0,12.0,4.0,6.0,116.0,28.0,140.0,42.0,36.0,75.77360472995167,73.34445738195559,61.143959517970046,226.0
Western Michigan,1,2022,0.5217391304347826,0.041666666666666664,0.0,361.05072463768107,1.0,2.0,7.0,12.0,8.0,4.0,23.0,71.0,140.0,69.0,30.0,74.08514966992843,73.64023503003071,61.43807997702265,208.0
West Virginia,1,2022,0.6666666666666666,0.1724137931034483,0.0,403.29861111111103,1.2083333333333333,10.0,1.0,12.0,3.0,1.0,97.0,4.0,140.0,27.0,7.0,83.89942364937615,77.57166075068592,75.0927237441885,22.0
Wisconsin,1,2022,0.7272727272727273,0.15384615384615385,0.0,398.86363636363643,0.6818181818181818,8.0,3.0,11.0,5.0,10.0,127.0,7.0,140.0,31.0,106.0,72.99620841482574,73.8342135336374,61.63652767124975,199.0
Wyoming,1,2022,0.6404494382022472,0.03260869565217391,0.0,369.14794007490633,0.898876404494382,8.0,9.0,12.0,4.0,5.0,78.0,84.0,140.0,58.0,45.0,73.22286302997868,71.63857926856389,55.735031484298645,496.0
Wyoming,1,2022,0.6404494382022472,0.03260869565217391,0.0,369.14794007490633,0.898876404494382,8.0,9.0,12.0,4.0,5.0,78.0,84.0,140.0,58.0,45.0,73.22286302997868,71.63857926856389,55.735031484298645,496.0
Air Force,3,2022,0.8260869565217391,0.0,0.0,457.78985507246375,0.9130434782608695,11.0,11.0,11.0,3.0,4.0,108.0,110.0,110.0,10.0,49.0,72.40948382206412,68.7952822239843,47.75831983359666,1234.0
Akron,3,2022,0.8,0.038461538461538464,0.0,526.3333333333334,1.48,8.0,4.0,9.0,2.0,1.0,106.0,68.0,110.0,2.0,6.0,80.96465302443089,74.21366649692317,65.07564011623364,110.0
Alabama,3,2022,0.5217391304347826,0.14814814814814814,0.0,277.35507246376807,1.173913043478261,6.0,4.0,12.0,8.0,3.0,26.0,8.0,110.0,89.0,20.0,80.87164935386654,75.89258891984332,69.61256464441541,49.0
Appalachian State,3,2022,0.6274509803921569,0.08928571428571429,0.0,347.46732026143786,0.8235294117647058,6.0,6.0,12.0,7.0,7.0,59.0,28.0,110.0,61.0,60.0,72.41094659138858,72.20677457975549,57.034674696801346,407.0
Arizona,3,2022,0.8461538461538461,0.13333333333333333,0.0,489.10256410256414,1.5384615384615385,12.0,1.0,12.0,1.0,1.0,110.0,13.0,110.0,4.0,5.0,84.0,76.60761912881614,72.5018615890713,31.0
Arkansas,3,2022,0.5681818181818182,0.16981132075471697,0.0,326.32575757575756,0.6818181818181818,3.0,2.0,12.0,10.0,12.0,37.0,5.0,110.0,75.0,87.0,71.97437221841902,74.92750154877947,64.30048844805404,128.0
Arkansas State,3,2022,0.6666666666666666,0.06896551724137931,0.0,422.68518518518516,0.9259259259259259,9.0,5.0,12.0,3.0,4.0,69.0,46.0,110.0,20.0,45.0,73.53403582115511,72.79840797535313,58.982637332096886,309.0
Army,3,2022,0.6,0.13043478260869565,0.0,332.0833333333333,1.05,7.0,1.0,12.0,6.0,6.0,48.0,16.0,110.0,69.0,31.0,75.36344303209292,74.72873600876454,64.78392429330606,120.0
Auburn,3,2022,0.7391304347826086,0.0,0.0,411.5942028985507,1.3478260869565217,12.0,12.0,12.0,2.0,3.0,94.0,110.0,110.0,26.0,8.0,72.5734877227834,70.89450313451572,53.5156893743806,673.0
Ball State,3,2022,0.35,0.0,0.0,188.125,0.75,1.0,11.0,11.0,11.0,9.0,3.0,110.0,110.0,109.0,73.0,69.74598540145985,69.29024201544333,48.29944684435148,1181.0
Baylor,3,2022,0.6176470588235294,0.05555555555555555,0.0,340.3186274509804,0.6764705882352942,5.0,5.0,12.0,9.0,11.0,57.0,58.0,110.0,66.0,88.0,68.82917482780474,70.35406379864531,50.91501800383162,898.0
Boise State,3,2022,0.5357142857142857,0.0,0.0,297.9166666666667,0.75,5.0,11.0,11.0,7.0,8.0,29.0,110.0,110.0,85.0,73.0,69.47341577441816,68.91675630201605,47.201585156774456,1291.0
Boston College,3,2022,0.5238095238095238,0.06666666666666667,0.0,304.7619047619048,0.6666666666666666,3.0,3.0,11.0,9.0,10.0,27.0,48.0,110.0,80.0,91.0,70.69815355581156,71.28206480674707,54.00291369832823,627.0
Buffalo,3,2022,0.7391304347826086,0.0,0.0,464.3115942028985,1.0434782608695652,10.0,10.0,10.0,1.0,1.0,94.0,110.0,110.0,7.0,32.0,76.0,70.61011627557612,53.77763077813577,653.0
BYU,3,2022,0.75,0.0,0.0,458.9583333333333,1.45,8.0,11.0,11.0,3.0,1.0,97.0,110.0,110.0,8.0,7.0,77.13467477772579,72.07357645044016,58.09960724249228,350.0
California,3,2022,0.7391304347826086,0.08,0.0,425.7246376811593,1.0869565217391304,11.0,2.0,12.0,2.0,4.0,94.0,37.0,110.0,19.0,24.0,79.45183855242053,72.98080573550119,61.266426859452594,220.0
Central Michigan,3,2022,0.5151515151515151,0.05714285714285714,0.0,276.8939393939394,0.8181818181818182,2.0,4.0,11.0,10.0,7.0,22.0,53.0,110.0,90.0,61.0,72.04141089561729,71.15985761443503,54.07644582692811,622.0
Charlotte,3,2022,0.6756756756756757,0.02631578947368421,0.0,418.24324324324317,1.1081081081081081,5.0,7.0,11.0,6.0,6.0,72.0,82.0,110.0,22.0,23.0,74.7375276972485,71.80695599525505,56.65045126676347,427.0
Clemson,3,2022,0.575,0.024390243902439025,0.0,328.22916666666663,0.575,5.0,13.0,13.0,8.0,12.0,40.0,84.0,110.0,72.0,103.0,69.3208476562717,69.12525527713514,47.722405008704214,1236.0
Coastal Carolina,3,2022,0.6530612244897959,0.07547169811320754,0.0,365.90136054421765,0.7346938775510204,6.0,7.0,11.0,7.0,9.0,66.0,38.0,110.0,51.0,77.0,71.46854603132724,71.34081129981564,54.395392299562246,595.0
Colorado,3,2022,0.631578947368421,0.13636363636363635,0.0,404.82456140350877,1.736842105263158,4.0,1.0,11.0,6.0,1.0,63.0,12.0,110.0,33.0,2.0,85.47789962649767,78.78545497481102,78.8699319312741,11.0
Colorado State,3,2022,0.7428571428571429,0.05405405405405406,0.0,445.47619047619054,0.7142857142857143,10.0,5.0,12.0,3.0,9.0,96.0,59.0,110.0,14.0,81.0,70.0657818418873,70.79334526666798,52.4830280602703,753.0
Connecticut,3,2022,0.8076923076923077,0.07142857142857142,0.0,458.81410256410254,1.3076923076923077,10.0,3.0,11.0,2.0,3.0,107.0,45.0,110.0,9.0,11.0,74.06007505012151,73.31730343771476,60.55244742871946,240.0
East Carolina,3,2022,0.631578947368421,0.05,0.0,358.0043859649123,0.7368421052631579,4.0,5.0,10.0,8.0,6.0,63.0,63.0,110.0,55.0,75.0,73.71076468795701,70.55528564799513,52.936936966479294,713.0
Florida,3,2022,0.4230769230769231,0.0,0.0,229.64743589743588,1.0769230769230769,2.0,12.0,12.0,12.0,5.0,9.0,110.0,110.0,103.0,25.0,72.55107488537952,70.48469015135932,52.39462882295098,758.0
Florida Atlantic,3,2022,0.7222222222222222,0.02702702702702703,0.0,411.2268518518518,1.0555555555555556,8.0,7.0,10.0,4.0,3.0,86.0,80.0,110.0,27.0,30.0,75.18928574386999,70.86748130442734,54.232483705280686,612.0
Florida State,3,2022,0.6176470588235294,0.05555555555555555,0.0,348.40686274509795,1.0588235294117647,9.0,10.0,12.0,6.0,5.0,57.0,58.0,110.0,60.0,29.0,73.58115138521327,72.11243258256786,57.13169135913489,399.0
Fresno State,3,2022,0.6744186046511628,0.06521739130434782,0.0,384.3992248062016,0.8372093023255814,12.0,5.0,13.0,2.0,5.0,71.0,49.0,110.0,42.0,58.0,74.07990223999684,71.46541028520305,55.52310459632827,510.0
Georgia,3,2022,0.6060606060606061,0.0,0.0,340.6565656565657,0.696969696969697,7.0,13.0,13.0,6.0,4.0,50.0,110.0,110.0,65.0,85.0,70.7568533227608,68.57427843316135,46.65812475365303,1327.0
Georgia Southern,3,2022,0.6111111111111112,0.0,0.0,350.6944444444444,1.2222222222222223,7.0,11.0,11.0,6.0,1.0,53.0,110.0,110.0,59.0,16.0,76.34343474257805,70.90313423269137,54.67810838713885,575.0
Georgia State,3,2022,0.7291666666666666,0.02040816326530612,0.0,439.23611111111103,0.6875,9.0,8.0,11.0,3.0,7.0,88.0,87.0,110.0,15.0,86.0,69.42642939289827,69.51711655944013,48.81978096752883,1112.0
Georgia Tech,3,2022,0.6666666666666666,0.05263157894736842,0.0,386.8055555555555,1.5555555555555556,10.0,7.0,12.0,3.0,2.0,69.0,61.0,110.0,40.0,4.0,76.83406308291254,74.17113719787054,63.71209624723511,137.0
Hawai'i,3,2022,0.55,0.024390243902439025,0.0,307.7083333333333,0.95,2.0,8.0,13.0,12.0,6.0,32.0,84.0,110.0,79.0,40.0,71.60329008086184,70.64229438118225,52.53681940330091,745.0
Houston,3,2022,0.6153846153846154,0.0,0.0,372.7564102564102,0.9230769230769231,5.0,12.0,12.0,6.0,4.0,55.0,110.0,110.0,48.0,47.0,70.57919086703205,70.00643040221503,50.498499160155035,948.0
Indiana,3,2022,0.7209302325581395,0.022727272727272728,0.0,409.3992248062015,0.9069767441860465,11.0,8.0,12.0,5.0,8.0,85.0,86.0,110.0,31.0,51.0,73.00018541236916,70.06929035429827,51.40083106692637,851.0
Iowa,3,2022,0.5185185185185185,0.1,0.0,271.91358024691357,0.7777777777777778,5.0,3.0,12.0,9.0,7.0,24.0,23.0,110.0,92.0,69.0,73.93544045382042,72.4138729481517,58.05834889335176,351.0
Iowa State,3,2022,0.55,0.13043478260869565,0.0,297.29166666666663,0.575,4.0,3.0,12.0,9.0,12.0,32.0,16.0,110.0,86.0,103.0,75.0437740824276,72.73564464079891,59.2680945363073,304.0
Kansas,3,2022,0.7333333333333333,0.14285714285714285,0.0,409.1666666666666,0.9666666666666667,12.0,1.0,12.0,3.0,5.0,89.0,10.0,110.0,32.0,38.0,77.42499006827573,74.53048705449991,64.86770224147506,118.0
Kansas State,3,2022,0.5217391304347826,0.08,0.0,304.7101449275362,0.7391304347826086,4.0,6.0,13.0,8.0,5.0,26.0,37.0,110.0,81.0,74.0,76.0988506815381,72.0986021297957,57.85471637403401,359.0
Kent State,3,2022,0.6153846153846154,0.07142857142857142,0.0,354.1666666666667,0.7307692307692307,1.0,5.0,11.0,10.0,9.0,55.0,45.0,110.0,56.0,79.0,73.03319323968535,71.45144271879842,55.16890187351541,535.0
Kentucky,3,2022,0.391304347826087,0.041666666666666664,0.0,222.64492753623188,0.4782608695652174,1.0,7.0,12.0,12.0,11.0,6.0,66.0,110.0,104.0,108.0,70.56004535899989,69.77482994006941,49.862988964128675,1008.0
Liberty,3,2022,0.5925925925925926,0.05263157894736842,0.0,345.29320987654313,0.5925925925925926,7.0,10.0,12.0,6.0,9.0,45.0,61.0,110.0,62.0,101.0,69.875481757051,70.31863091338097,51.13477848305618,882.0
Louisiana,3,2022,0.717948717948718,0.07142857142857142,0.0,416.9871794871795,0.9487179487179487,11.0,6.0,12.0,1.0,5.0,83.0,45.0,110.0,23.0,41.0,75.63426710331359,72.20177656906617,57.99489279907442,354.0
Louisiana Monroe,3,2022,0.6842105263157895,0.05,0.0,446.4912280701754,1.263157894736842,8.0,7.0,12.0,2.0,2.0,75.0,63.0,110.0,13.0,14.0,74.50150415269056,73.74158867609388,61.839448678395655,191.0
Louisiana Tech,3,2022,0.5714285714285714,0.027777777777777776,0.0,333.4523809523809,0.9142857142857143,6.0,7.0,12.0,8.0,7.0,39.0,78.0,110.0,67.0,48.0,73.34742839651297,70.81917258764437,53.5446818981801,671.0
Louisville,3,2022,0.76,0.13793103448275862,0.0,477.6666666666667,1.12,11.0,3.0,12.0,2.0,3.0,100.0,11.0,110.0,6.0,22.0,81.02643205370407,75.93553584441243,69.77610005568746,48.0
LSU,3,2022,0.5813953488372093,0.0851063829787234,0.0,319.1860465116279,0.5348837209302325,7.0,4.0,13.0,8.0,12.0,42.0,32.0,110.0,76.0,105.0,69.42856579792821,70.91490289740445,52.62103418160882,735.0
Maryland,3,2022,0.5098039215686274,0.05555555555555555,0.0,292.5653594771242,0.6470588235294118,3.0,5.0,11.0,8.0,10.0,21.0,58.0,110.0,88.0,95.0,72.51496240723262,70.74910021539934,53.102654784838506,706.0
Memphis,3,2022,0.7567567567567568,0.02631578947368421,0.0,429.61711711711706,0.8378378378378378,10.0,9.0,12.0,3.0,6.0,99.0,82.0,110.0,18.0,57.0,69.85766665370208,69.81949750049554,49.77224301174627,1015.0
Miami,3,2022,0.5,0.13043478260869565,0.0,298.9583333333333,0.65,2.0,5.0,12.0,11.0,11.0,20.0,16.0,110.0,83.0,93.0,75.15903173457814,73.73989741248415,62.03349788549636,185.0
Michigan,3,2022,0.23809523809523808,0.0,0.0,123.80952380952378,0.38095238095238093,1.0,13.0,13.0,13.0,13.0,1.0,110.0,110.0,110.0,110.0,68.0,68.0,44.263768836868365,1468.0
Michigan State,3,2022,0.6097560975609756,0.0,0.0,378.760162601626,0.7317073170731707,7.0,12.0,12.0,6.0,10.0,52.0,110.0,110.0,45.0,78.0,68.59775032582436,69.38991831323835,48.223571590003445,1192.0
Middle Tennessee,3,2022,0.7,0.0,0.0,381.25,0.6666666666666666,11.0,12.0,12.0,4.0,10.0,81.0,110.0,110.0,44.0,91.0,67.65822191082889,67.97638283808551,44.09629763773458,1475.0
Minnesota,3,2022,0.44,0.10714285714285714,0.0,253.0,0.72,3.0,3.0,12.0,9.0,5.0,14.0,19.0,110.0,98.0,80.0,77.17261095326477,73.10798733516181,60.92365123616173,232.0
Mississippi State,3,2022,0.5641025641025641,0.07142857142857142,0.0,314.6367521367522,0.8717948717948718,5.0,5.0,12.0,8.0,7.0,35.0,45.0,110.0,77.0,55.0,74.88127143950528,71.97319695230641,57.145890494478806,398.0
NC State,3,2022,0.625,0.09090909090909091,0.0,351.9791666666667,0.55,6.0,3.0,12.0,6.0,10.0,58.0,27.0,110.0,58.0,104.0,74.38280328995096,71.23442198704893,54.98655341351244,556.0
Nebraska,3,2022,0.6451612903225806,0.06060606060606061,0.0,391.8010752688172,1.1290322580645162,7.0,6.0,12.0,2.0,4.0,64.0,52.0,110.0,39.0,21.0,77.36131673066612,73.04748297952065,60.816149249330266,235.0
Nevada,3,2022,0.5185185185185185,0.1,0.0,298.6111111111111,0.8888888888888888,5.0,4.0,12.0,10.0,6.0,24.0,23.0,110.0,84.0,53.0,69.3256181752316,73.38386463559975,59.30308651359604,299.0
New Mexico,3,2022,0.4358974358974359,0.07142857142857142,0.0,239.95726495726498,0.6153846153846154,1.0,7.0,12.0,12.0,11.0,12.0,45.0,110.0,100.0,98.0,69.75999999999999,71.17509836189643,53.42864128350092,681.0
New Mexico State,3,2022,0.8333333333333334,0.1,0.0,548.1481481481482,1.3333333333333333,11.0,5.0,11.0,1.0,1.0,109.0,23.0,110.0,1.0,9.0,82.13333333333334,75.81311914323962,69.77765623162031,47.0
Northern Illinois,3,2022,0.6296296296296297,0.0,0.0,400.7716049382716,1.0,6.0,12.0,12.0,5.0,5.0,61.0,110.0,110.0,37.0,37.0,74.13218281793165,70.67025775587804,53.376864320760575,683.0
North Texas,3,2022,0.7777777777777778,0.03571428571428571,0.0,446.9135802469136,1.0740740740740742,10.0,7.0,11.0,2.0,3.0,103.0,72.0,110.0,12.0,26.0,75.48591000370453,71.20373487776065,55.236377715025554,529.0
Northwestern,3,2022,0.7209302325581395,0.0851063829787234,0.0,414.2441860465115,0.9069767441860465,12.0,4.0,12.0,2.0,9.0,85.0,32.0,110.0,25.0,51.0,71.97795365406537,72.43400378625823,57.52170235654046,379.0
Notre Dame,3,2022,0.42105263157894735,0.17391304347826086,0.0,239.47368421052633,0.5,1.0,2.0,12.0,12.0,12.0,8.0,3.0,110.0,101.0,107.0,76.0,74.61166328738393,64.65791361065666,122.0
Ohio,3,2022,0.7543859649122807,0.03389830508474576,0.0,420.46783625730995,0.631578947368421,10.0,8.0,12.0,4.0,10.0,98.0,74.0,110.0,21.0,96.0,70.95776412318908,69.08825216948838,48.11632698158954,1203.0
Ohio State,3,2022,0.5652173913043478,0.08,0.0,345.10869565217394,0.782608695652174,5.0,6.0,12.0,5.0,6.0,36.0,37.0,110.0,63.0,68.0,76.40252015662381,72.4708121234078,58.958505030758516,311.0
Oklahoma,3,2022,0.6551724137931034,0.09375,0.0,364.2241379310345,1.0,8.0,2.0,12.0,6.0,5.0,67.0,25.0,110.0,53.0,37.0,75.09776279555896,73.06184298635768,60.1713447794219,256.0
Oklahoma State,3,2022,0.3902439024390244,0.08888888888888889,0.0,218.3943089430894,0.6097560975609756,1.0,3.0,12.0,12.0,11.0,5.0,29.0,110.0,106.0,99.0,75.21662149954832,71.98191308532616,57.27090351847042,391.0
Old Dominion,3,2022,0.5277777777777778,0.02702702702702703,0.0,296.64351851851853,1.0277777777777777,1.0,9.0,12.0,12.0,8.0,28.0,80.0,110.0,87.0,34.0,71.86579171764357,71.14882313058483,53.9933859762933,630.0
Ole Miss,3,2022,0.5625,0.21951219512195122,0.0,304.1666666666667,0.625,4.0,1.0,12.0,10.0,12.0,34.0,1.0,110.0,82.0,97.0,74.71446489542788,76.15717708740199,68.47181801250875,63.0
Oregon,3,2022,0.7073170731707317,0.023809523809523808,0.0,400.9146341463415,0.6585365853658537,8.0,7.0,12.0,5.0,11.0,82.0,85.0,110.0,36.0,92.0,70.11598784532711,69.08442811401702,47.85161754678077,1227.0
Oregon State,3,2022,0.6,0.0,0.0,327.22222222222223,1.2,5.0,12.0,12.0,8.0,1.0,48.0,110.0,110.0,73.0,17.0,75.08623058935791,70.51346693507196,53.23877754027595,693.0
Penn State,3,2022,0.5714285714285714,0.125,0.0,329.64285714285717,0.8285714285714286,8.0,3.0,11.0,4.0,2.0,39.0,17.0,110.0,71.0,59.0,74.18301421919446,73.93056201530979,62.25705077651054,176.0
Pittsburgh,3,2022,0.4375,0.1111111111111111,0.0,273.9583333333333,0.75,2.0,5.0,12.0,10.0,4.0,13.0,18.0,110.0,91.0,73.0,78.26742886804979,73.80662440099366,63.154017758235625,149.0
Rice,3,2022,0.4827586206896552,0.03333333333333333,0.0,271.551724137931,0.5172413793103449,2.0,7.0,11.0,10.0,11.0,17.0,75.0,110.0,93.0,106.0,69.3628392076624,69.35364803919052,48.35609549893303,1169.0
Rutgers,3,2022,0.6052631578947368,0.0,0.0,341.6666666666667,0.7105263157894737,6.0,11.0,11.0,7.0,8.0,49.0,110.0,110.0,64.0,82.0,68.45904648013068,68.66075126071948,46.199048165326616,1354.0
San Diego State,3,2022,0.5806451612903226,0.06060606060606061,0.0,365.45698924731187,0.9354838709677419,4.0,6.0,11.0,4.0,3.0,41.0,52.0,110.0,52.0,44.0,71.65148211133388,72.58673279512931,57.83834407768515,360.0
SMU,3,2022,0.7391304347826086,0.08,0.0,436.77536231884056,1.173913043478261,10.0,4.0,12.0,3.0,3.0,94.0,37.0,110.0,16.0,20.0,76.07708740627241,73.55436097783016,61.80637754165633,193.0
South Alabama,3,2022,0.696969696969697,0.0,0.0,416.4141414141414,0.9393939393939394,10.0,12.0,12.0,2.0,1.0,77.0,110.0,110.0,24.0,43.0,75.1468807603077,69.82465085916097,51.38419667946198,855.0
South Carolina,3,2022,0.7,0.0,0.0,430.4166666666667,1.3,11.0,12.0,12.0,2.0,3.0,81.0,110.0,110.0,17.0,12.0,73.25703760552571,71.56331550641468,55.5407124676027,509.0
Southern Mississippi,3,2022,0.4523809523809524,0.045454545454545456,0.0,256.3492063492063,0.6666666666666666,1.0,12.0,12.0,12.0,9.0,15.0,64.0,110.0,97.0,91.0,70.14504324683965,70.5360416653389,51.807360568250886,802.0
South Florida,3,2022,0.6,0.0625,0.0,331.94444444444446,1.2666666666666666,1.0,4.0,11.0,11.0,4.0,48.0,50.0,110.0,70.0,13.0,79.49756097560976,73.16027214427118,61.76821280540335,194.0
Temple,3,2022,0.5882352941176471,0.05555555555555555,0.0,312.0098039215687,1.2352941176470589,4.0,6.0,11.0,9.0,1.0,44.0,58.0,110.0,78.0,15.0,75.96106872545995,72.55437971685829,59.05235859493459,308.0
Tennessee,3,2022,0.6956521739130435,0.08,0.0,373.4601449275362,0.8043478260869565,10.0,5.0,12.0,5.0,8.0,76.0,37.0,110.0,46.0,62.0,73.53618945860168,71.38054087904621,55.12808023076309,541.0
Texas A&M,3,2022,0.5,0.0,0.0,271.52777777777777,0.7857142857142857,4.0,12.0,12.0,10.0,9.0,20.0,110.0,110.0,94.0,66.0,69.26753742725737,69.03912958567437,47.472121881173194,1266.0
Texas State,3,2022,0.6296296296296297,0.0,0.0,359.5679012345679,1.0,5.0,11.0,11.0,6.0,3.0,61.0,110.0,110.0,54.0,37.0,74.00677004533757,69.89344977582816,51.22681971235548,871.0
Texas Tech,3,2022,0.68,0.07407407407407407,0.0,384.6666666666667,0.8,10.0,6.0,12.0,3.0,7.0,74.0,39.0,110.0,41.0,64.0,71.84651107031993,71.56351781065953,55.11512380140917,544.0
Toledo,3,2022,0.7941176470588235,0.0,0.0,515.9313725490196,1.1764705882352942,12.0,12.0,12.0,1.0,1.0,105.0,110.0,110.0,3.0,18.0,76.0,71.41841869458176,55.97542050971734,473.0
